"X-Angle(бу)","Y-Angle(бу)","Z-Angle(бу)"
1.010000,9.780000,9.830027
1.080000,12.940000,12.982011
9.170000,3.560000,9.815078
-9.350000,-14.630000,17.151768
-14.760000,-1.200000,14.804534
12.560000,-3.970000,13.135069
-12.760000,0.930000,12.791664
4.410000,-6.290000,7.661748
1.180000,-9.640000,9.709283
-1.660000,-2.440000,2.950008
7.940000,4.090000,8.907769
12.380000,13.770000,18.210975
-8.060000,11.210000,13.689504
11.870000,5.660000,13.082238
-13.500000,15.700000,20.287295
-5.040000,5.870000,7.714020
-6.580000,9.400000,11.407547
7.100000,8.320000,10.873805
-14.390000,-6.840000,15.813462
12.920000,7.660000,14.891343
-3.930000,-13.120000,13.657555
2.160000,-13.900000,14.054180
7.180000,-8.370000,10.962126
-8.780000,10.810000,13.798087
4.770000,-11.550000,12.447910
5.220000,8.960000,10.327409
-8.300000,0.380000,8.308454
-10.900000,-13.470000,17.084069
3.440000,5.160000,6.191280
5.520000,9.790000,11.187048
3.060000,-3.110000,4.358786
9.440000,-7.550000,12.004014
3.470000,7.140000,7.922972
-12.810000,8.560000,15.252907
-2.770000,-5.960000,6.563878
-3.490000,15.540000,15.890902
-5.960000,-13.440000,14.616089
-7.520000,-4.210000,8.594871
8.300000,3.870000,9.135260
8.420000,12.000000,14.521608
-12.260000,-1.890000,12.396230
13.250000,-3.650000,13.709887
-2.340000,9.850000,10.113632
12.530000,4.130000,13.152853
-5.860000,-12.340000,13.584861
-1.430000,-6.790000,6.936208
-14.830000,7.650000,16.535747
5.930000,15.000000,16.033437
-10.200000,8.650000,13.258272
3.350000,-5.950000,6.816504
5.960000,5.710000,8.225569
7.340000,3.590000,8.153799
13.580000,-0.340000,13.583945
-14.780000,-0.940000,14.807299
2.490000,7.500000,7.893652
4.380000,7.140000,8.352894
-14.340000,8.760000,16.619884
2.360000,1.540000,2.817063
-14.240000,4.340000,14.836155
-1.850000,5.140000,5.459445
9.700000,1.930000,9.883045
8.200000,8.830000,11.963448
-14.770000,-5.360000,15.634167
-14.130000,-4.160000,14.683430
-1.860000,3.580000,4.032125
-14.550000,-12.170000,18.647132
-7.090000,4.870000,8.573564
8.620000,11.310000,14.087996
-7.660000,-8.240000,11.179654
-7.240000,-10.240000,12.453647
-5.040000,9.650000,10.843425
-2.780000,-7.590000,8.072013
-10.870000,8.400000,13.616981
11.650000,-12.640000,16.942582
-3.550000,4.140000,5.445618
11.770000,0.440000,11.777768
8.700000,-12.830000,15.343126
2.840000,-11.030000,11.372576
3.850000,-13.840000,14.326526
14.150000,8.970000,16.565034
-12.900000,-10.090000,16.173996
-7.880000,13.830000,15.770656
7.020000,2.690000,7.508186
12.940000,6.900000,14.557318
4.850000,2.140000,5.297030
11.530000,15.020000,18.627133
0.780000,-5.490000,5.544464
-5.200000,-1.260000,5.348854
-0.630000,-9.310000,9.330552
2.440000,-10.370000,10.641183
0.010000,10.260000,10.260005
4.450000,14.640000,15.246850
-11.710000,-3.480000,12.189120
-14.570000,-5.270000,15.419008
-4.240000,9.670000,10.526860
3.240000,12.510000,12.897543
2.590000,6.670000,7.146796
-14.750000,-5.490000,15.656755
-4.380000,9.270000,10.220468
1.980000,-13.070000,13.209096
-12.300000,-0.860000,12.328226
5.030000,-0.130000,5.031662
-5.360000,2.410000,5.871139
-6.520000,13.060000,14.498934
-3.350000,11.640000,12.087501
-7.450000,7.220000,10.318629
-11.040000,-1.200000,11.101874
-9.080000,-11.220000,14.291417
8.710000,-8.200000,11.877498
-4.680000,-2.420000,5.263736
10.740000,-1.120000,10.795565
-6.560000,9.820000,11.739440
10.190000,11.040000,14.857405
4.130000,1.430000,4.368944
-14.730000,-6.390000,15.948021
-5.510000,-6.650000,8.604837
13.320000,-3.540000,13.750484
-11.650000,8.120000,14.075764
4.560000,11.830000,12.632817
-2.530000,-2.900000,3.845658
-10.360000,-8.070000,13.026349
8.930000,-1.080000,8.992996
0.120000,11.440000,11.440597
13.440000,6.330000,14.759942
1.990000,13.920000,14.050758
9.880000,-4.530000,10.832159
7.570000,-8.030000,10.968657
7.000000,-6.780000,9.698771
11.740000,2.950000,12.085252
-13.960000,-6.090000,15.137099
1.440000,-8.190000,8.312267
-12.810000,-9.830000,15.953767
14.970000,-11.960000,18.835852
4.660000,-11.650000,12.500733
3.340000,-5.690000,6.586801
11.920000,-12.490000,17.013562
14.730000,-8.630000,16.886608
-0.110000,-3.030000,3.031989
-1.320000,-2.780000,3.076579
-0.560000,-12.420000,12.431846
2.000000,-12.690000,12.836696
2.660000,-3.070000,4.058754
-3.490000,-5.610000,6.595264
-8.180000,11.610000,14.076467
13.930000,15.360000,20.309686
-2.700000,-4.840000,5.535933
11.630000,-5.610000,12.846854
-10.710000,2.520000,10.989262
-0.880000,10.480000,10.515266
6.540000,-13.170000,14.604821
9.180000,-11.000000,14.186337
6.170000,15.590000,16.658631
-14.370000,12.440000,18.679534
-9.200000,-9.070000,12.811892
9.500000,-7.460000,11.996021
8.810000,1.130000,8.879933
-5.060000,-10.750000,11.831691
-0.460000,12.580000,12.587880
-2.170000,-9.720000,9.950338
15.240000,1.140000,15.278703
15.860000,-7.660000,17.449485
1.710000,-12.870000,12.975712
10.630000,-10.950000,15.085708
14.780000,6.380000,15.989847
14.310000,-12.750000,18.828429
9.240000,3.620000,9.901217
14.990000,-10.890000,18.248004
8.820000,10.150000,13.328319
-12.650000,9.390000,15.577736
-4.200000,9.800000,10.630300
-14.760000,4.400000,15.348065
4.550000,-10.740000,11.623224
15.460000,13.750000,20.268327
-10.080000,10.810000,14.621561
-13.680000,13.180000,18.663198
5.210000,-0.660000,5.251182
4.870000,-10.370000,11.412170
-13.700000,-12.850000,18.461976
12.280000,14.080000,18.371024
11.900000,13.730000,17.882442
-8.580000,-1.380000,8.687030
-9.620000,-4.710000,10.672795
-7.610000,14.360000,16.107571
10.860000,-2.840000,11.208297
0.480000,-2.030000,2.085885
0.740000,-0.160000,0.757096
-14.760000,7.890000,16.577716
-3.700000,3.540000,5.113921
-4.890000,8.070000,9.402802
-7.890000,5.710000,9.697587
-9.630000,-8.900000,13.001421
9.810000,-2.000000,10.004101
-10.420000,6.590000,12.252809
-11.850000,11.390000,16.218441
-0.130000,15.060000,15.060511
-12.570000,-6.090000,13.884512
-0.230000,10.070000,10.072520
15.390000,-12.090000,19.227802
11.890000,-10.970000,15.970563
10.800000,11.520000,15.597612
-8.940000,-0.240000,8.943118
5.070000,-4.880000,7.019435
8.480000,10.650000,13.494743
8.790000,-10.020000,13.213402
-12.420000,13.480000,18.031008
-3.120000,-10.740000,11.163971
-8.070000,9.010000,12.008453
7.380000,12.680000,14.553339
-10.310000,-12.830000,16.250248
3.640000,8.760000,9.464653
5.480000,-12.960000,14.000064
4.010000,2.870000,4.925789
-12.870000,5.090000,13.778614
-5.210000,3.310000,6.162799
-13.300000,-1.990000,13.437748
15.900000,2.040000,16.017496
3.660000,8.400000,9.142013
15.500000,-3.050000,15.769511
-14.390000,15.290000,20.552077
2.580000,-5.740000,6.286131
11.560000,-14.750000,18.438203
7.750000,1.590000,7.907559
12.410000,-1.430000,12.487113
-9.180000,10.420000,13.756268
0.340000,8.830000,8.836339
-14.970000,-13.130000,19.536352
0.340000,3.830000,3.844972
-1.150000,4.160000,4.314954
7.490000,-4.240000,8.583268
-11.510000,-9.260000,14.620440
4.480000,9.730000,10.676348
-0.550000,-1.690000,1.777146
-13.450000,-3.840000,13.949743
-8.030000,14.270000,16.216785
-5.270000,4.760000,7.083559
-6.280000,13.000000,14.346162
8.850000,-1.020000,8.906750
14.640000,12.290000,18.785491
-13.450000,-5.060000,14.306672
-12.260000,-2.160000,12.437636
8.970000,-13.600000,16.112233
-12.440000,1.780000,12.558958
-3.220000,-12.600000,12.979840
-4.500000,3.240000,5.537296
-10.320000,12.250000,15.821174
0.460000,3.960000,3.986459
-5.390000,15.540000,16.364739
0.730000,-1.830000,1.970045
15.910000,-11.840000,19.485625
-6.760000,-5.190000,8.493471
7.520000,-9.420000,11.970435
-6.870000,15.410000,16.742091
4.570000,-3.340000,5.652107
0.730000,1.050000,1.278734
7.090000,-11.260000,13.211092
7.020000,-3.960000,8.040591
10.000000,4.970000,11.122760
14.670000,4.830000,15.380788
-7.490000,2.260000,7.816160
-4.240000,11.490000,12.208796
-5.610000,12.880000,13.975200
-12.180000,-0.970000,12.216294
9.580000,13.780000,16.579160
14.680000,-12.420000,18.893184
3.030000,8.960000,9.442831
2.850000,-10.050000,10.430585
-14.270000,-8.960000,16.659581
-11.070000,-10.660000,15.189280
-9.270000,-12.510000,15.399966
-2.790000,-14.500000,14.744164
-14.190000,4.430000,14.813075
-13.370000,3.210000,13.723461
-4.400000,-10.110000,10.990113
4.970000,3.370000,5.995370
11.100000,10.720000,15.250310
9.990000,-7.600000,12.460814
-14.660000,-9.210000,17.106990
6.450000,0.860000,6.506126
14.100000,0.270000,14.102382
9.350000,1.910000,9.536393
-3.830000,12.450000,12.991175
12.210000,0.900000,12.241165
-8.240000,3.870000,9.081105
-5.750000,13.990000,15.041301
13.200000,4.660000,13.944974
-9.410000,-10.570000,14.013200
-9.140000,-14.540000,16.972836
4.700000,12.160000,12.986977
-11.250000,13.580000,17.375654
-12.040000,4.280000,12.736835
6.150000,-7.530000,9.678033
13.460000,-8.480000,15.747412
-8.240000,-3.170000,8.813202
9.750000,-4.390000,10.658464
-13.520000,9.340000,16.241836
9.970000,2.090000,10.178179
-6.840000,8.210000,10.626854
9.160000,5.840000,10.810587
-0.320000,-3.240000,3.255697
14.810000,-11.680000,18.552877
-9.500000,-3.040000,9.957799
13.930000,11.900000,18.028271
12.170000,1.110000,12.217549
-9.210000,-2.090000,9.436296
-0.120000,10.590000,10.590649
-0.870000,4.400000,4.484525
-8.700000,-7.530000,11.431583
-4.040000,-10.280000,11.014167
8.460000,-3.720000,9.220235
-13.220000,2.320000,13.408159
8.470000,-1.870000,8.668162
-13.370000,-5.750000,14.473841
15.680000,5.610000,16.562505
0.830000,-6.860000,6.909083
-11.300000,6.280000,12.850381
7.920000,11.690000,14.000010
-9.270000,-14.710000,17.178104
-4.310000,15.500000,16.033745
0.040000,13.950000,13.950053
-9.280000,15.720000,18.027729
-4.910000,0.740000,4.964913
11.860000,-2.420000,12.090846
-12.980000,-8.730000,15.480943
9.390000,-8.150000,12.339723
-9.540000,-13.330000,16.198216
4.280000,2.320000,4.864246
-3.680000,4.520000,5.819019
6.030000,3.970000,7.203528
-9.390000,6.570000,11.393881
5.110000,10.080000,11.254370
-13.950000,-0.400000,13.955293
-14.640000,8.600000,16.796259
8.110000,5.500000,9.758344
6.960000,-2.760000,7.477336
4.130000,-0.150000,4.132704
1.570000,-10.190000,10.305273
14.570000,2.700000,14.797511
11.570000,-4.140000,12.251246
-5.820000,5.630000,8.070774
-4.050000,-1.110000,4.198382
-12.970000,-3.020000,13.294141
-9.270000,4.800000,10.401033
6.030000,13.060000,14.299668
-13.480000,7.820000,15.443635
10.810000,3.830000,11.438623
0.840000,1.050000,1.344539
2.200000,-12.910000,13.083907
-0.570000,10.220000,10.235220
-0.590000,-9.020000,9.038647
9.470000,-5.440000,10.872681
10.480000,-0.860000,10.513684
-8.460000,11.630000,14.248258
-2.980000,3.260000,4.412457
-8.810000,5.400000,10.289368
-9.970000,-0.450000,9.979747
-12.970000,-11.550000,17.114187
-5.980000,-12.380000,13.669649
-14.270000,-2.960000,14.549644
-0.670000,4.750000,4.796593
-14.320000,1.260000,14.370864
8.880000,-9.920000,13.198074
-10.130000,2.990000,10.544688
-0.460000,13.890000,13.897035
-9.170000,15.020000,17.387389
-7.230000,0.400000,7.240824
-6.650000,15.240000,16.506759
7.670000,-7.410000,10.604085
15.410000,15.090000,21.085913
11.900000,3.890000,12.485654
13.220000,-8.800000,15.713321
-12.060000,12.330000,16.996102
-13.050000,5.670000,14.152472
8.040000,-1.740000,8.221344
14.560000,6.590000,15.868806
14.540000,-7.890000,16.386774
6.030000,3.770000,7.096862
-5.580000,-4.250000,6.998008
-5.940000,2.400000,6.400121
0.560000,1.300000,1.415410
-10.870000,6.270000,12.475015
-5.910000,12.560000,13.802385
-1.440000,8.880000,8.992351
0.850000,-7.410000,7.457521
-11.760000,2.860000,12.084185
15.550000,3.340000,15.871437
-3.400000,0.660000,3.463172
0.510000,-3.290000,3.329123
-10.030000,0.330000,10.035209
-11.970000,3.230000,12.374176
10.080000,9.750000,13.887262
-7.850000,-4.140000,8.850878
9.220000,7.610000,11.872748
5.370000,10.430000,11.677888
-1.270000,11.650000,11.715301
-6.910000,-0.070000,6.910348
-9.140000,9.170000,12.839157
-9.280000,6.530000,11.282534
3.560000,-8.220000,8.938583
-1.860000,-11.850000,11.987031
-5.600000,9.660000,11.113437
-13.240000,13.260000,18.417924
13.220000,-5.730000,14.329700
12.310000,0.940000,12.343684
4.030000,-7.890000,8.836688
1.030000,7.090000,7.162926
-6.030000,11.840000,13.210937
-4.440000,6.000000,7.444978
7.800000,-0.220000,7.803026
-12.680000,-7.410000,14.567618
-13.000000,-12.100000,17.487283
-7.900000,12.010000,14.251383
7.470000,6.420000,9.802873
11.280000,-6.850000,13.107125
-8.580000,3.890000,9.396909
-14.980000,-13.010000,19.469886
8.600000,-0.600000,8.620284
10.330000,5.000000,11.430051
-11.630000,4.650000,12.478723
-10.210000,-9.870000,14.058987
0.820000,-14.190000,14.211795
-11.420000,-5.600000,12.655200
-6.530000,10.510000,12.297568
-11.780000,12.850000,17.175035
-5.210000,3.280000,6.146914
13.280000,11.460000,17.282638
12.220000,-5.320000,13.264925
13.330000,10.800000,16.919223
-9.110000,4.300000,10.043308
13.100000,0.530000,13.109989
6.030000,-7.890000,9.884675
-10.410000,2.600000,10.716135
-4.230000,-0.490000,4.258082
-7.800000,-8.260000,11.287739
7.650000,-12.040000,14.147043
9.770000,13.180000,16.207630
0.900000,-11.300000,11.333966
-3.300000,-3.870000,5.079459
12.840000,9.510000,15.794588
4.250000,-4.670000,6.301773
-3.960000,-12.400000,12.980228
-13.130000,5.710000,14.240274
4.820000,-4.450000,6.545932
-2.520000,-5.190000,5.763451
7.740000,-9.060000,11.833630
14.790000,-14.300000,20.152615
-14.150000,5.060000,14.960336
15.370000,1.650000,15.450153
8.770000,10.690000,13.700977
9.170000,0.720000,9.197272
-13.870000,6.100000,15.059059
15.540000,-9.440000,17.951926
-7.530000,5.770000,9.446539
8.100000,12.900000,15.090800
-5.270000,-4.420000,6.862248
-0.590000,0.030000,0.590762
-5.470000,14.380000,15.306136
4.180000,-4.310000,5.993110
-9.100000,-14.520000,16.936466
13.270000,7.770000,15.241179
-2.930000,-6.990000,7.568095
13.540000,11.130000,17.273762
2.930000,-2.100000,3.602715
12.980000,-11.440000,17.052142
-12.290000,-9.780000,15.525144
-2.960000,-5.240000,6.010159
-0.730000,0.430000,0.847207
-3.190000,1.290000,3.439961
0.270000,11.570000,11.572982
10.260000,2.610000,10.573231
9.450000,-8.430000,12.563805
9.500000,8.960000,12.948389
-6.410000,-0.340000,6.418861
-3.340000,-12.370000,12.786544
12.180000,-12.000000,16.853274
7.790000,14.910000,16.665333
-4.840000,2.390000,5.392920
-3.770000,-2.340000,4.433620
-14.430000,8.650000,16.642519
10.410000,2.320000,10.654460
-3.650000,5.680000,6.738805
5.920000,-1.000000,6.002686
-10.580000,6.660000,12.422594
-9.660000,14.310000,17.048670
-6.900000,2.960000,7.496904
2.270000,7.070000,7.418493
-0.100000,-6.570000,6.570748
14.890000,-6.650000,16.189615
4.770000,15.300000,15.961187
0.910000,5.840000,5.909508
12.830000,-4.900000,13.676892
12.110000,-2.290000,12.312219
7.680000,6.600000,10.075435
9.820000,8.320000,12.767461
11.430000,-2.930000,11.780641
6.550000,-14.400000,15.709188
1.020000,1.540000,1.846889
-7.790000,0.310000,7.796015
-0.080000,-13.270000,13.270224
-14.130000,-4.710000,14.835753
-6.360000,15.030000,16.210507
-4.400000,-8.780000,9.790339
3.140000,12.390000,12.758195
-8.730000,3.060000,9.235273
6.430000,3.280000,7.205832
-10.980000,14.210000,17.693068
10.050000,10.010000,14.043153
-3.570000,2.520000,4.366065
-12.280000,4.050000,12.892658
-10.060000,0.880000,10.096863
-3.880000,-14.180000,14.660687
-11.200000,-7.790000,13.531993
0.000000,4.910000,4.910000
10.130000,-8.000000,12.806767
0.110000,-0.330000,0.347850
-11.670000,-3.870000,12.261955
-0.210000,-1.620000,1.633540
10.490000,-6.130000,12.081943
-10.930000,5.520000,12.185601
7.100000,15.140000,16.586847
3.790000,10.170000,10.825891
-13.300000,15.150000,19.769940
-14.290000,-6.130000,15.452262
-3.940000,-10.860000,11.521024
4.700000,-5.880000,7.507114
-2.170000,-0.160000,2.175879
10.200000,6.810000,12.186012
12.660000,5.930000,13.900207
-10.990000,11.900000,15.990657
0.310000,5.040000,5.049427
-8.560000,-0.890000,8.604788
0.910000,-4.120000,4.218626
-12.700000,-4.160000,13.322584
-8.970000,13.560000,16.079519
7.600000,-1.940000,7.838119
-10.150000,-14.750000,17.660466
1.650000,-5.910000,6.132878
4.770000,-5.960000,7.612426
9.560000,-5.290000,10.879196
-6.070000,-6.880000,9.136718
-7.840000,7.880000,11.047058
-6.800000,-4.040000,7.890366
-12.660000,0.590000,12.672867
8.580000,-6.430000,10.665161
-7.960000,-12.280000,14.505103
-1.170000,1.540000,1.933696
-13.560000,-2.100000,13.709969
-3.110000,2.120000,3.761500
-10.980000,12.780000,16.619608
8.970000,-5.940000,10.705642
10.800000,11.020000,15.248661
-9.460000,6.660000,11.500702
4.290000,-12.570000,13.238507
-13.330000,-7.450000,15.143290
-4.730000,-4.000000,6.182906
-7.010000,-8.740000,11.136910
-11.360000,6.270000,12.897749
-9.180000,3.440000,9.782977
5.030000,-0.950000,5.118023
0.090000,-9.800000,9.800397
10.620000,-11.460000,15.437234
10.130000,13.440000,16.613944
11.540000,8.090000,13.970695
-11.400000,-4.420000,12.185546
12.920000,15.860000,20.059897
12.230000,15.890000,19.687107
12.810000,-3.160000,13.169396
1.180000,-1.670000,2.044437
7.210000,-8.870000,11.359189
7.490000,3.270000,8.157925
-6.950000,2.610000,7.414987
-10.290000,1.900000,10.456641
11.090000,-13.100000,16.922807
-13.900000,-8.420000,16.085761
-2.260000,-7.140000,7.482133
-13.480000,-7.750000,15.410807
-13.900000,-11.410000,17.710031
-2.000000,-8.850000,9.066244
13.740000,-13.290000,18.776520
3.990000,-14.390000,14.889472
-12.590000,-13.080000,17.863043
-12.690000,13.470000,18.198285
8.980000,-4.980000,10.229416
5.040000,-3.730000,6.258737
14.710000,-7.740000,16.469171
-12.750000,-14.230000,18.771402
-10.790000,15.970000,18.974487
2.140000,15.290000,15.425429
15.140000,4.600000,15.763267
-10.230000,-1.450000,10.327992
3.930000,2.290000,4.544910
-8.590000,9.160000,12.459376
-5.540000,-2.640000,6.129829
-0.640000,-7.770000,7.795675
-4.820000,-10.210000,11.247713
-12.650000,-1.070000,12.692310
-14.140000,-14.530000,19.871858
0.120000,15.900000,15.900408
-12.840000,-7.930000,14.955819
-4.210000,-3.780000,5.648905
-13.820000,13.490000,18.962808
15.750000,13.650000,20.414147
-7.030000,-11.210000,13.138724
-11.920000,-4.660000,12.750628
-0.230000,-8.900000,8.902877
6.880000,13.510000,15.048620
3.240000,14.620000,14.945241
-11.150000,-0.660000,11.168550
14.460000,0.110000,14.460384
-3.400000,-10.330000,10.852489
-1.760000,10.410000,10.551378
4.700000,-0.210000,4.704647
-4.900000,15.930000,16.595146
8.430000,6.550000,10.618357
14.540000,-9.250000,17.027494
9.050000,-11.050000,14.144311
13.450000,2.720000,13.702998
13.860000,8.140000,15.917898
13.900000,5.950000,15.030819
1.350000,2.120000,2.512683
6.680000,8.480000,10.735525
-6.470000,6.830000,9.366262
13.720000,-8.490000,15.969081
-0.280000,-1.200000,1.232215
10.050000,0.740000,10.076109
6.960000,13.540000,15.109129
8.470000,-14.000000,16.194043
4.790000,-13.680000,14.435906
-14.780000,4.110000,15.293549
-9.650000,-1.650000,9.784859
-14.910000,10.360000,17.899595
11.840000,6.500000,13.419878
-11.270000,-7.150000,13.250118
-3.360000,-5.920000,6.795321
0.920000,-5.020000,5.102761
9.770000,-5.290000,11.062165
-11.370000,14.260000,17.956755
-11.190000,-7.420000,13.324599
12.990000,1.230000,13.044228
-9.330000,-7.230000,11.726500
-4.990000,-14.380000,15.154634
-0.470000,8.810000,8.822138
0.350000,14.690000,14.693815
-5.380000,14.630000,15.509768
-13.250000,1.770000,13.359559
-8.970000,-9.490000,12.947966
8.340000,8.420000,11.768163
9.520000,-10.060000,13.718995
-2.660000,6.710000,7.209112
-4.690000,6.850000,8.276691
-2.160000,15.300000,15.437854
8.470000,14.720000,16.803687
6.340000,9.350000,11.234643
-9.630000,13.960000,16.750419
1.660000,5.250000,5.503398
2.100000,-5.760000,6.126051
10.800000,4.850000,11.792827
-3.480000,10.810000,11.331483
10.770000,-1.170000,10.830439
4.560000,-5.500000,7.126712
9.090000,-10.160000,13.508574
-14.750000,6.730000,16.093582
2.230000,7.610000,7.922696
-12.770000,12.820000,17.805584
15.860000,-14.330000,20.909961
7.900000,-11.250000,13.632726
3.120000,-12.530000,12.889127
9.690000,-1.850000,9.858496
-4.650000,-2.720000,5.381097
-2.160000,10.550000,10.759217
-3.470000,12.930000,13.357748
-0.930000,-4.690000,4.780512
-7.050000,7.830000,10.478246
-12.490000,-1.920000,12.627682
-6.800000,7.350000,9.963065
6.040000,0.720000,6.082135
1.030000,-5.960000,6.047088
10.550000,8.470000,13.412132
2.810000,3.880000,4.785643
-3.330000,-3.670000,4.949480
-10.780000,-2.010000,10.957242
12.270000,7.880000,14.455648
-10.860000,-13.590000,17.151022
1.260000,11.110000,11.177726
-8.330000,12.210000,14.642486
-9.210000,-11.140000,14.309984
-7.400000,3.000000,7.972559
-0.030000,15.420000,15.420026
15.540000,6.960000,16.893139
-13.470000,9.320000,16.190907
11.600000,14.380000,18.181940
-7.080000,-6.280000,9.421906
11.690000,-3.150000,12.084684
7.130000,1.610000,7.305881
14.490000,-1.480000,14.559171
15.990000,12.220000,19.757856
8.400000,4.860000,9.670159
-14.930000,12.120000,18.899355
-8.040000,-13.910000,15.913402
1.560000,8.990000,9.120021
-2.740000,-9.220000,9.605222
-3.890000,-13.840000,14.336514
7.040000,5.110000,8.669133
10.670000,0.080000,10.670286
-11.450000,-8.480000,14.117184
1.170000,9.330000,9.400533
11.720000,-13.940000,17.926085
15.240000,2.540000,15.431190
9.940000,-0.060000,9.940174
-3.770000,-0.820000,3.857645
8.320000,4.350000,9.360541
2.180000,-14.890000,15.034979
-10.580000,5.880000,12.040440
-8.680000,-8.720000,12.210840
-11.840000,-5.670000,13.059461
-13.080000,-1.560000,13.166441
4.230000,12.430000,13.088277
-9.990000,12.770000,16.015897
-3.060000,-1.630000,3.465604
1.080000,2.380000,2.613067
0.630000,-9.870000,9.889303
1.510000,5.000000,5.220828
4.280000,5.610000,7.039748
9.240000,-4.420000,10.210136
10.470000,-7.030000,12.525645
2.150000,13.340000,13.500106
2.390000,9.740000,10.018125
3.710000,5.010000,6.222916
-1.580000,6.830000,7.007021
-9.400000,0.610000,9.419072
-8.790000,-3.920000,9.599729
-9.210000,-7.030000,11.514137
13.190000,15.280000,19.796148
1.210000,-8.000000,8.088659
-13.620000,-12.880000,18.425867
-5.100000,5.480000,7.464968
1.320000,3.250000,3.506770
4.710000,-1.680000,4.998116
-10.870000,7.410000,13.057391
-3.420000,-7.760000,8.463506
-3.630000,3.680000,5.162084
15.180000,9.230000,17.550131
7.460000,1.700000,7.647015
2.540000,6.200000,6.692648
-1.940000,5.830000,6.140100
-6.630000,8.210000,10.496524
9.080000,4.470000,10.088022
-5.950000,-7.000000,9.149130
-13.770000,-1.480000,13.843385
4.890000,13.500000,14.298416
-14.360000,-5.760000,15.385185
1.950000,1.600000,2.521617
-9.050000,10.300000,13.585223
-9.370000,8.340000,12.447019
12.650000,15.410000,19.568032
-9.950000,9.640000,13.722167
-13.370000,-9.770000,16.356908
-6.070000,13.440000,14.658096
-1.500000,9.310000,9.425918
-11.820000,6.980000,13.628754
-2.090000,0.970000,2.303765
15.310000,-1.710000,15.396473
1.170000,14.230000,14.274192
5.640000,11.040000,12.334970
7.040000,-6.640000,9.632017
-14.440000,-10.900000,17.824811
-8.990000,-9.450000,12.933008
-12.630000,-1.160000,12.679801
-6.670000,14.340000,15.701646
-12.830000,14.170000,18.779160
7.850000,-8.910000,11.792540
0.790000,13.330000,13.351746
14.960000,-12.150000,18.939371
-7.500000,-6.890000,10.131823
-14.590000,4.230000,15.141516
-7.280000,-1.380000,7.406898
13.410000,3.260000,13.773195
7.630000,-2.560000,8.038470
-1.130000,6.030000,6.133437
1.710000,15.030000,15.118386
5.580000,-4.270000,7.010020
-9.600000,-9.370000,13.294932
13.550000,-8.360000,15.762876
9.980000,3.380000,10.515233
15.270000,1.490000,15.335903
5.640000,-13.080000,14.168633
-2.010000,11.700000,11.862128
-8.170000,-7.610000,11.095911
8.180000,3.010000,8.702242
-14.000000,-11.080000,17.590646
2.550000,-13.640000,13.859093
12.880000,14.440000,19.002376
5.940000,-0.940000,6.012870
-6.090000,-5.380000,8.099425
-11.550000,-2.870000,11.882858
11.100000,-14.300000,17.830794
-9.320000,1.860000,9.497450
-3.110000,-11.750000,12.132761
9.400000,-9.020000,12.917879
4.390000,-0.050000,4.390283
0.400000,1.440000,1.494478
-2.480000,-4.270000,4.933347
13.900000,6.790000,15.356432
-3.090000,-6.200000,6.916652
-7.270000,4.810000,8.688950
-6.500000,-1.930000,6.775796
9.710000,6.740000,11.747645
4.510000,3.950000,5.984512
-14.250000,10.740000,17.587565
10.970000,11.300000,15.556643
10.870000,-4.600000,11.761035
-12.420000,1.420000,12.495973
-4.080000,10.460000,11.195169
9.330000,3.880000,10.078639
8.620000,10.180000,13.224560
-5.170000,0.090000,5.170775
-2.950000,7.390000,7.945021
-4.160000,11.910000,12.576950
12.300000,-9.470000,15.350859
6.560000,-8.280000,10.507762
10.230000,0.940000,10.271296
-8.760000,-14.350000,16.628263
-9.040000,-6.950000,11.333621
-11.980000,8.910000,14.779303
13.500000,4.620000,14.214812
10.510000,-7.910000,13.049553
0.890000,3.210000,3.330599
-11.370000,-14.540000,18.169134
7.170000,-4.530000,8.456111
-3.730000,10.320000,10.946416
-13.990000,15.030000,20.117384
8.520000,0.620000,8.541873
-12.720000,9.410000,15.643985
-1.700000,1.120000,2.035419
-1.830000,13.170000,13.287887
10.320000,-5.290000,11.545543
-6.930000,-2.060000,7.224013
13.870000,-9.900000,16.823878
-10.360000,15.950000,18.740435
10.120000,-1.770000,10.267375
1.350000,8.720000,8.820729
-10.820000,6.370000,12.480534
-2.780000,14.200000,14.448345
-1.270000,6.070000,6.199500
7.140000,-4.810000,8.581481
-11.190000,0.940000,11.227448
0.940000,-12.340000,12.373592
14.990000,-9.530000,17.538561
2.570000,-4.480000,5.159619
-11.930000,-9.370000,15.007090
4.470000,3.360000,5.583843
-8.730000,6.520000,10.836513
-7.020000,0.470000,7.035404
-1.480000,4.280000,4.526870
-2.180000,-9.950000,10.176773
-12.130000,6.160000,13.523137
-11.250000,-6.760000,13.037226
-13.910000,5.650000,14.932621
-4.250000,2.280000,4.819014
-0.510000,-3.000000,3.042885
-9.440000,15.300000,17.751532
8.400000,-2.920000,8.879463
-9.950000,-4.430000,10.855960
9.180000,9.410000,13.033218
-13.060000,-13.720000,18.612196
-5.430000,3.640000,6.525092
12.470000,-11.610000,16.796662
-2.710000,13.960000,14.200755
-6.130000,-11.530000,12.982245
-3.150000,-14.450000,14.761780
14.680000,4.880000,15.404680
-5.630000,-0.680000,5.670395
-4.530000,-3.610000,5.783158
-11.460000,-7.120000,13.393752
